Order ID,Sales,Ship Date
US-2018-136987,639.968,14-04-2018
US-2018-136987,52.76,14-04-2018
CA-2018-138485,538.92,01-03-2018
CA-2019-103709,14.88,15-09-2019
CA-2019-103709,34.24,15-09-2019
CA-2019-103709,261.74,15-09-2019
CA-2019-138282,87.84,23-05-2019
CA-2020-148985,34.92,15-11-2020
CA-2017-138100,14.94,20-09-2017
CA-2017-138100,14.56,20-09-2017
CA-2018-100734,3.576,20-09-2018
CA-2018-100734,147.184,20-09-2018
CA-2019-139997,1499.95,03-07-2019
CA-2019-109652,13.568,15-04-2019
CA-2017-167199,2573.82,10-01-2017
CA-2017-167199,609.98,10-01-2017
CA-2017-167199,5.48,10-01-2017
CA-2017-167199,391.98,10-01-2017
CA-2017-167199,755.96,10-01-2017
CA-2017-167199,31.12,10-01-2017
CA-2017-167199,6.54,10-01-2017
CA-2019-124583,12.78,03-09-2019
CA-2017-113964,18.464,30-09-2017
CA-2017-129938,445.802,17-12-2017
CA-2020-135111,2.48,02-01-2021
CA-2020-135111,25.9,02-01-2021
US-2018-134558,29.9,24-12-2018
US-2018-134558,2249.91,24-12-2018
US-2018-134558,1053.164,24-12-2018
CA-2020-157196,12.96,09-11-2020
CA-2018-108672,106.68,16-09-2018
US-2020-118598,119.94,16-11-2020
US-2020-160836,10.272,16-09-2020
US-2020-160836,512.19,16-09-2020
US-2020-160836,1.556,16-09-2020
CA-2020-121048,4.448,18-07-2020
CA-2020-121048,276.69,18-07-2020
CA-2020-121048,4.96,18-07-2020
CA-2020-121048,71.92,18-07-2020
CA-2020-121048,18.84,18-07-2020
CA-2020-121048,140.97,18-07-2020
CA-2020-121048,470.376,18-07-2020
US-2020-120147,6.08,30-03-2020
US-2020-120147,164.792,30-03-2020
CA-2019-158043,23.36,04-02-2019
US-2020-106579,12.176,13-06-2020
CA-2017-115889,46.384,06-11-2017
CA-2017-115889,362.92,06-11-2017
US-2020-161935,9.248,18-07-2020
US-2020-161935,1889.946,18-07-2020
US-2020-161935,62.04,18-07-2020
US-2020-161935,396.92,18-07-2020
US-2020-161935,239.456,18-07-2020
US-2020-161935,13.12,18-07-2020
US-2020-167920,29.36,12-12-2020
US-2020-167920,214.9,12-12-2020
US-2020-167920,15.92,12-12-2020
US-2020-167920,146.45,12-12-2020
US-2020-167920,15.14,12-12-2020
US-2020-167920,5.76,12-12-2020
US-2020-167920,1399.98,12-12-2020
CA-2019-162383,8.952,11-09-2019
CA-2019-162383,8.856,11-09-2019
CA-2019-162383,85.246,11-09-2019
CA-2017-125731,21.728,16-09-2017
CA-2017-125731,1487.04,16-09-2017
US-2020-106145,71.88,26-09-2020
US-2020-106145,9.24,26-09-2020
US-2020-106145,35.88,26-09-2020
US-2020-106145,17.04,26-09-2020
US-2020-106145,931.176,26-09-2020
CA-2019-107146,266.352,19-06-2019
CA-2019-107146,483.136,19-06-2019
US-2020-134642,196.784,01-03-2020
US-2020-134642,231.92,01-03-2020
US-2020-160143,29.7,07-04-2020
CA-2020-103415,13.592,08-12-2020
CA-2019-106460,70.88,22-02-2019
US-2020-112347,114.288,06-12-2020
US-2020-112347,36.624,06-12-2020
US-2020-112347,242.352,06-12-2020
US-2020-112347,49.616,06-12-2020
US-2020-112347,508.704,06-12-2020
US-2020-112347,57.36,06-12-2020
US-2020-112347,906.68,06-12-2020
CA-2017-103492,719.952,15-10-2017
CA-2017-103492,755.944,15-10-2017
CA-2017-103492,11.98,15-10-2017
CA-2017-103492,0.898,15-10-2017
CA-2019-136595,21.204,07-09-2019
CA-2017-140396,34.74,25-11-2017
CA-2017-140396,833.94,25-11-2017
CA-2017-140396,12.96,25-11-2017
CA-2017-140396,25.92,25-11-2017
CA-2017-114181,349.965,14-05-2017
CA-2017-114181,22.32,14-05-2017
CA-2020-159506,158.28,02-12-2020
CA-2020-159506,497.94,02-12-2020
US-2017-137155,533.94,05-11-2017
US-2017-137155,167.94,05-11-2017
US-2017-137155,31.68,05-11-2017
CA-2019-105746,170.786,01-01-2020
US-2019-104815,198.744,07-09-2019
CA-2020-157672,63.824,07-10-2020
US-2019-166660,435.168,01-02-2019
US-2019-166660,48.58,01-02-2019
CA-2020-140802,47.976,23-04-2020
CA-2020-140802,20.736,23-04-2020
CA-2017-133830,26.46,10-12-2017
CA-2017-133830,49.12,10-12-2017
CA-2017-133830,15,10-12-2017
CA-2017-100916,194.7,26-10-2017
CA-2017-100916,591.32,26-10-2017
CA-2017-100916,2.84,26-10-2017
CA-2018-129532,221.96,12-12-2018
CA-2018-129532,236,12-12-2018
CA-2017-134726,41.94,07-11-2017
CA-2017-134726,52.792,07-11-2017
CA-2019-138597,563.94,21-12-2019
CA-2018-123113,2625.12,27-11-2018
CA-2018-123113,17.94,27-11-2018
CA-2018-169656,422.856,16-08-2018
CA-2018-142734,127.764,21-04-2018
CA-2017-163223,3499.93,25-03-2017
CA-2017-163223,14.4,25-03-2017
CA-2017-163223,122.97,25-03-2017
CA-2017-163223,9.32,25-03-2017
CA-2017-163223,122.94,25-03-2017
CA-2020-122945,17.31,22-11-2020
CA-2018-139738,128.744,29-09-2018
CA-2019-158778,58.248,09-09-2019
CA-2019-158778,71.246,09-09-2019
CA-2019-158778,7.872,09-09-2019
CA-2019-158778,887.271,09-09-2019
CA-2020-119655,146.86,24-04-2020
CA-2020-119655,36.56,24-04-2020
CA-2018-164567,225.576,19-06-2018
CA-2017-131947,5.248,22-09-2017
CA-2017-131947,38.256,22-09-2017
CA-2017-131947,40.24,22-09-2017
CA-2017-131947,29.925,22-09-2017
CA-2017-131947,148.704,22-09-2017
CA-2017-131947,55.92,22-09-2017
CA-2019-152520,12.96,12-07-2019
CA-2019-101791,25.176,31-05-2019
CA-2019-101791,5.584,31-05-2019
CA-2019-101791,1297.368,31-05-2019
CA-2020-121195,264.32,27-12-2020
CA-2020-163209,25.92,07-05-2020
CA-2020-163209,22.96,07-05-2020
CA-2017-133354,19.44,24-02-2017
US-2018-130491,9.54,11-02-2018
US-2018-130491,5.81,11-02-2018
US-2018-130491,5.76,11-02-2018
CA-2018-113740,14.91,28-08-2018
CA-2017-148425,6.642,04-12-2017
CA-2019-144309,18.54,16-12-2019
CA-2019-144309,679.96,16-12-2019
CA-2020-151225,189.576,29-10-2020
CA-2020-151225,71.96,29-10-2020
US-2017-144078,539.92,29-11-2017
US-2017-144078,725.344,29-11-2017
US-2017-144078,7.44,29-11-2017
CA-2017-124464,39.48,20-07-2017
CA-2018-136805,850.5,27-05-2018
CA-2018-136805,75.33,27-05-2018
US-2018-159499,325.632,23-11-2018
US-2018-159499,23.344,23-11-2018
US-2018-159499,16.52,23-11-2018
CA-2017-162089,335.72,01-04-2017
CA-2017-162089,251.944,01-04-2017
CA-2017-162089,127.302,01-04-2017
US-2020-158526,1207.84,01-01-2021
US-2020-158526,12.53,01-01-2021
US-2020-158526,34.58,01-01-2021
US-2020-158526,300.98,01-01-2021
US-2020-158526,258.75,01-01-2021
CA-2020-104885,59.52,08-03-2020
CA-2020-104885,57.96,08-03-2020
CA-2020-104885,441.96,08-03-2020
CA-2020-104885,68.04,08-03-2020
US-2019-157490,703.71,07-10-2019
US-2019-157490,17.904,07-10-2019
US-2019-157490,11.976,07-10-2019
US-2019-157490,67.96,07-10-2019
CA-2018-161452,892.224,11-04-2018
US-2017-115196,1299.99,13-09-2017
CA-2019-138968,4.544,16-03-2019
CA-2019-138968,1352.032,16-03-2019
CA-2018-101889,1548.99,31-12-2018
CA-2018-101889,19.872,31-12-2018
CA-2020-110821,119.448,08-08-2020
CA-2020-110821,118.16,08-08-2020
CA-2018-121552,19.56,27-03-2018
CA-2018-107685,80.96,02-12-2018
CA-2018-107685,25.92,02-12-2018
US-2017-120740,106.96,15-04-2017
US-2017-120740,187.76,15-04-2017
CA-2020-155740,76.776,02-08-2020
CA-2020-146493,53.9,05-06-2020
CA-2017-105417,76.728,12-01-2017
CA-2017-105417,10.43,12-01-2017
US-2020-141509,99.2,01-10-2020
CA-2020-139493,15.92,19-09-2020
CA-2017-151967,129.92,26-10-2017
US-2019-140158,30.4,08-10-2019
US-2019-140158,5399.91,08-10-2019
US-2019-140158,119.1,08-10-2019
CA-2018-130974,40.08,29-11-2018
CA-2018-130974,59.94,29-11-2018
CA-2018-130974,259.98,29-11-2018
CA-2018-130974,170.98,29-11-2018
CA-2018-130974,38.97,29-11-2018
CA-2018-130974,154.9,29-11-2018
CA-2018-130974,446.068,29-11-2018
CA-2020-133487,152.94,09-05-2020
CA-2017-142951,23.472,08-10-2017
CA-2017-133592,195.64,07-01-2018
CA-2017-133592,14.94,07-01-2018
CA-2017-133592,1687.8,07-01-2018
CA-2017-133592,341.96,07-01-2018
CA-2017-133592,605.88,07-01-2018
CA-2018-120782,186.732,01-05-2018
CA-2018-120782,3812.97,01-05-2018
CA-2018-116876,26.424,21-02-2018
CA-2018-116876,625.99,21-02-2018
CA-2019-169838,1568.61,29-11-2019
CA-2019-169838,17.3,29-11-2019
CA-2019-169838,160,29-11-2019
US-2020-128951,179.94,17-07-2020
US-2020-128951,872.94,17-07-2020
US-2020-128951,12.96,17-07-2020
CA-2017-102330,88.8,03-01-2018
CA-2017-102330,319.968,03-01-2018
CA-2019-118899,167.888,22-03-2019
CA-2020-107958,163.96,05-07-2020
CA-2020-107958,5.232,05-07-2020
CA-2020-151799,1199.98,18-12-2020
CA-2020-151799,73.85,18-12-2020
CA-2020-151799,25.71,18-12-2020
CA-2020-151799,17.28,18-12-2020
CA-2020-151799,526.582,18-12-2020
CA-2019-114601,11.56,02-09-2019
CA-2019-114601,209.97,02-09-2019
CA-2019-114601,447.84,02-09-2019
CA-2019-114601,479.97,02-09-2019
CA-2019-114601,8.64,02-09-2019
CA-2020-100237,11.68,19-10-2020
CA-2017-139542,40.776,29-10-2017
CA-2017-139542,13.698,29-10-2017
US-2018-142811,87.8,07-04-2018
CA-2020-139353,77.952,30-10-2020
CA-2020-139353,147.184,30-10-2020
CA-2020-139353,47.952,30-10-2020
CA-2017-150203,250.26,07-12-2017
US-2020-101518,40.776,08-11-2020
CA-2018-149636,29.6,12-01-2018
CA-2018-149636,1.938,12-01-2018
US-2020-146213,159.96,14-09-2020
CA-2018-108588,59.52,10-01-2018
CA-2018-108588,17.48,10-01-2018
CA-2018-108588,13.168,10-01-2018
US-2020-138086,40.74,20-04-2020
CA-2018-139374,179.886,14-09-2018
CA-2019-113978,286.256,29-09-2019
CA-2019-113978,24.224,29-09-2019
CA-2019-113978,331.536,29-09-2019
US-2018-150231,17.52,20-03-2018
CA-2019-106915,17.856,02-12-2019
US-2019-109260,431.976,01-10-2019
CA-2020-104850,291.136,19-06-2020
CA-2020-140508,114.848,21-09-2020
CA-2020-143294,10.688,08-06-2020
CA-2019-165673,15.232,19-05-2019
CA-2020-134418,12.42,20-09-2020
US-2019-106313,19.44,26-08-2019
CA-2017-105872,70.368,06-06-2017
CA-2020-108287,12.672,20-12-2020
CA-2020-141103,89.95,06-08-2020
CA-2017-154781,6.58,26-11-2017
CA-2017-154781,94.99,26-11-2017
CA-2018-147816,35.12,26-09-2018
CA-2020-105326,25.92,27-08-2020
CA-2019-133613,7.96,22-06-2019
CA-2019-133613,566.97,22-06-2019
CA-2019-133613,9.84,22-06-2019
CA-2018-109113,25.488,23-12-2018
CA-2018-156153,7.56,02-06-2018
CA-2018-133242,60.84,24-06-2018
CA-2018-133242,450.04,24-06-2018
CA-2018-133242,34.6,24-06-2018
CA-2018-133242,467.97,24-06-2018
CA-2018-133242,33.02,24-06-2018
CA-2018-158323,17.088,03-12-2018
CA-2018-161795,3.008,23-12-2018
CA-2020-100902,268.24,21-11-2020
CA-2020-100902,431.16,21-11-2020
CA-2020-112844,43.6,16-11-2020
CA-2020-112844,154.95,16-11-2020
CA-2019-158925,15.552,28-10-2019
CA-2017-155390,42.208,11-12-2017
CA-2020-123071,10.368,06-12-2020
CA-2020-156391,2.224,28-09-2020
CA-2018-103093,74.52,07-02-2018
US-2020-118941,17.52,12-08-2020
US-2020-118941,1779.9,12-08-2020
US-2020-118941,219.9,12-08-2020
CA-2018-169299,7.152,26-08-2018
CA-2020-154088,26.72,17-11-2020
CA-2019-155978,1039.728,01-08-2019
CA-2019-155978,45.96,01-08-2019
CA-2019-108196,456.588,02-12-2019
CA-2019-108196,4499.985,02-12-2019
CA-2019-108196,59.976,02-12-2019
CA-2019-152800,6.12,15-04-2019
CA-2017-166961,10.98,31-12-2017
CA-2017-166961,7.86,31-12-2017
CA-2017-166961,51.45,31-12-2017
CA-2017-166961,37.056,31-12-2017
CA-2019-139381,203.92,22-04-2019
CA-2019-139381,29.56,22-04-2019
CA-2018-132136,8.568,12-03-2018
CA-2019-162236,45.248,06-11-2019
CA-2019-162236,876.3,06-11-2019
CA-2019-162236,185.376,06-11-2019
US-2017-111353,25.06,06-12-2017
US-2019-117037,2.89,20-05-2019
US-2019-117037,7.896,20-05-2019
US-2019-117037,22.608,20-05-2019
US-2019-117037,30.528,20-05-2019
CA-2020-160801,4.842,19-09-2020
CA-2019-108364,1.8,24-12-2019
CA-2020-169362,39.984,15-10-2020
CA-2018-127481,32.4,15-12-2018
CA-2018-127481,97.88,15-12-2018
CA-2018-112711,307.168,18-07-2018
US-2018-145121,26.9,06-10-2018
CA-2020-166184,47.01,27-03-2020
CA-2020-166184,469.99,27-03-2020
CA-2020-166184,207.846,27-03-2020
CA-2020-157413,324.744,06-06-2020
CA-2017-143637,40.48,29-03-2017
CA-2018-102260,12,26-09-2018
CA-2018-102260,720.064,26-09-2018
CA-2018-102260,25.424,26-09-2018
CA-2018-102260,2.816,26-09-2018
CA-2018-102260,3.204,26-09-2018
US-2019-137295,30.828,13-01-2019
US-2019-137295,47.616,13-01-2019
US-2019-137295,108.784,13-01-2019
CA-2019-134334,4.77,15-02-2019
CA-2019-134334,7.98,15-02-2019
CA-2019-134334,550.431,15-02-2019
CA-2019-134334,10.56,15-02-2019
US-2020-109316,1497.666,10-06-2020
US-2020-109316,17.52,10-06-2020
CA-2019-138478,113.22,26-10-2019
CA-2019-138478,35.88,26-10-2019
CA-2019-138478,4535.976,26-10-2019
CA-2020-150469,11.84,30-01-2020
CA-2020-152436,592.74,10-12-2020
CA-2019-169334,111.672,24-10-2019
US-2017-115413,8.64,01-09-2017
US-2017-115413,149.97,01-09-2017
CA-2017-125150,232.88,23-05-2017
CA-2018-127327,90.882,07-02-2018
CA-2020-117114,508.768,05-11-2020
CA-2020-117114,9.912,05-11-2020
CA-2018-137302,63.936,01-05-2018
CA-2018-137302,59.52,01-05-2018
CA-2018-137302,311.976,01-05-2018
CA-2018-137302,50.352,01-05-2018
CA-2019-112382,19.136,13-05-2019
CA-2018-128958,13.12,28-01-2018
CA-2018-106257,241.568,17-04-2018
CA-2018-106257,479.92,17-04-2018
CA-2018-149083,307.136,30-09-2018
CA-2018-149083,12.6,30-09-2018
CA-2018-149083,159.98,30-09-2018
US-2017-137869,6.12,02-04-2017
US-2017-137869,1184.72,02-04-2017
CA-2019-116603,45.96,22-07-2019
CA-2017-158470,58.05,23-04-2017
CA-2017-158470,71.28,23-04-2017
US-2020-123834,124.404,25-07-2020
CA-2018-125976,154.9,02-10-2018
CA-2018-125976,1871.88,02-10-2018
CA-2019-128706,16.192,02-03-2019
CA-2019-104311,18.936,06-05-2019
CA-2019-104311,12.672,06-05-2019
CA-2019-104311,5.04,06-05-2019
CA-2017-169649,8.448,15-12-2017
CA-2017-169649,20.388,15-12-2017
CA-2018-144890,9.96,29-12-2018
CA-2020-135587,320.64,12-12-2020
CA-2020-135587,52,12-12-2020
CA-2017-103429,25.584,01-06-2017
CA-2017-103429,464,01-06-2017
CA-2017-103429,235.95,01-06-2017
CA-2017-103429,39.96,01-06-2017
CA-2020-152261,18.528,06-03-2020
CA-2018-142993,17.9,17-10-2018
CA-2018-142993,81.96,17-10-2018
CA-2018-143364,272.736,19-07-2018
CA-2018-143364,18.496,19-07-2018
CA-2018-143364,441.92,19-07-2018
CA-2018-143364,127.764,19-07-2018
CA-2017-100972,166.44,24-11-2017
CA-2019-136994,13.38,02-06-2019
US-2020-166233,24,09-07-2020
CA-2020-122112,24.448,29-09-2020
CA-2019-101672,6.16,07-10-2019
CA-2019-101672,915.136,07-10-2019
CA-2019-101672,8.56,07-10-2019
CA-2019-101672,97.82,07-10-2019
CA-2020-168403,31.104,15-09-2020
CA-2020-168403,11.176,15-09-2020
CA-2018-148705,5.04,18-03-2018
CA-2019-160241,242.176,04-12-2019
CA-2019-155747,337.176,21-06-2019
CA-2020-118017,13.344,06-12-2020
CA-2020-118017,76.752,06-12-2020
CA-2020-118017,102.336,06-12-2020
CA-2020-118017,10.32,06-12-2020
CA-2020-118017,47.32,06-12-2020
CA-2020-118017,23.376,06-12-2020
CA-2020-118017,16.72,06-12-2020
CA-2020-118017,16.192,06-12-2020
CA-2019-113117,32.4,22-08-2019
CA-2019-148684,19.89,29-12-2019
CA-2019-148684,399.98,29-12-2019
CA-2019-148684,343.85,29-12-2019
CA-2019-148684,106.32,29-12-2019
CA-2020-125367,13.92,30-07-2020
CA-2020-124744,82.4,25-06-2020
CA-2020-124744,6.24,25-06-2020
CA-2020-124744,447.84,25-06-2020
CA-2020-128363,272.048,18-08-2020
CA-2020-128363,1614.582,18-08-2020
CA-2020-128363,24.32,18-08-2020
CA-2020-128363,1.584,18-08-2020
CA-2020-128363,31.984,18-08-2020
CA-2020-128363,14.76,18-08-2020
CA-2020-128363,423.648,18-08-2020
CA-2018-126669,76.64,13-11-2018
US-2018-118766,4.464,22-10-2018
US-2018-118766,3.96,22-10-2018
CA-2019-112585,715.64,02-08-2019
CA-2019-149762,268.704,07-12-2019
CA-2019-149762,21.92,07-12-2019
CA-2019-149762,48.72,07-12-2019
CA-2019-149762,205.666,07-12-2019
CA-2019-167605,30.344,30-04-2019
US-2020-105697,25.696,27-08-2020
CA-2020-165323,3404.5,21-06-2020
CA-2020-165323,101.34,21-06-2020
CA-2018-110891,344.372,24-11-2018
CA-2020-100783,30.384,08-09-2020
CA-2018-152513,22.848,08-07-2018
CA-2020-139822,38.62,21-09-2020
CA-2020-139822,59.98,21-09-2020
CA-2020-107713,174.3,17-03-2020
CA-2020-134096,383.96,29-09-2020
CA-2020-134096,15.57,29-09-2020
CA-2019-125843,22.32,16-08-2019
CA-2019-125843,103.6,16-08-2019
CA-2020-120404,2.97,24-11-2020
CA-2020-120404,569.99,24-11-2020
CA-2020-120404,50.97,24-11-2020
CA-2020-167549,298.116,27-07-2020
CA-2019-120082,59.52,27-03-2019
US-2019-168095,230.28,20-07-2019
US-2019-168095,105.52,20-07-2019
CA-2020-166093,23.36,24-08-2020
CA-2020-166093,71.976,24-08-2020
CA-2020-166093,8.56,24-08-2020
CA-2020-166093,13.92,24-08-2020
CA-2020-166093,2518.29,24-08-2020
CA-2020-166093,540.57,24-08-2020
CA-2020-166093,221.056,24-08-2020
CA-2019-146325,81.424,17-12-2019
CA-2019-146325,134.8,17-12-2019
CA-2020-134194,39.582,01-01-2021
CA-2020-134194,44.688,01-01-2021
CA-2020-134194,31.744,01-01-2021
CA-2020-134194,40.98,01-01-2021
CA-2020-134194,3.168,01-01-2021
CA-2017-131009,18.84,05-03-2017
CA-2017-131009,362.25,05-03-2017
CA-2017-131009,63.552,05-03-2017
CA-2017-131009,129.552,05-03-2017
CA-2018-145814,5.984,24-11-2018
CA-2018-145814,861.76,24-11-2018
CA-2017-138359,66.96,06-04-2017
CA-2017-138359,6.24,06-04-2017
CA-2020-131807,435.168,10-10-2020
CA-2020-131807,14.9,10-10-2020
CA-2020-131807,15.8,10-10-2020
CA-2020-131807,72.9,10-10-2020
CA-2020-131807,206.352,10-10-2020
CA-2020-131807,7.992,10-10-2020
CA-2020-104864,81.36,23-11-2020
CA-2020-104864,20.232,23-11-2020
CA-2020-104864,389.056,23-11-2020
CA-2020-104864,20.736,23-11-2020
CA-2020-104864,41.472,23-11-2020
CA-2018-138219,33.36,30-03-2018
CA-2019-157707,90.882,12-10-2019
CA-2019-157707,15.992,12-10-2019
CA-2019-157707,120.784,12-10-2019
US-2018-126753,519.792,20-08-2018
US-2018-126753,31.176,20-08-2018
US-2018-126753,10.368,20-08-2018
US-2018-126753,2.724,20-08-2018
US-2018-126753,254.352,20-08-2018
US-2018-126753,3.762,20-08-2018
US-2018-126753,10.272,20-08-2018
CA-2017-166051,659.97,05-06-2017
CA-2017-166051,113.73,05-06-2017
CA-2018-113040,5.104,31-08-2018
CA-2017-103800,16.448,07-01-2017
CA-2017-113383,81.92,13-09-2017
CA-2017-113383,254.9,13-09-2017
CA-2020-152499,15.12,25-01-2020
CA-2020-152499,7.872,25-01-2020
CA-2019-151498,8.32,24-04-2019
CA-2019-137939,89.95,23-07-2019
US-2019-117793,25.2,29-08-2019
US-2019-117793,37.59,29-08-2019
US-2019-117793,14.97,29-08-2019
US-2019-117793,1.98,29-08-2019
CA-2019-133872,39.936,17-06-2019
CA-2019-133872,18.464,17-06-2019
US-2018-165743,4.896,23-11-2018
US-2018-165743,145.764,23-11-2018
US-2018-165743,9.612,23-11-2018
US-2020-105998,199.75,05-11-2020
US-2020-105998,1673.184,05-11-2020
US-2017-148194,12.18,07-05-2017
US-2017-148194,57.68,07-05-2017
US-2018-151407,263.96,12-11-2018
CA-2018-110870,299.94,15-12-2018
CA-2018-110870,25.76,15-12-2018
CA-2017-143210,271.9,03-12-2017
CA-2017-143210,45.84,03-12-2017
CA-2017-143210,9.82,03-12-2017
CA-2019-139808,93.36,11-10-2019
CA-2018-110863,541.24,24-11-2018
CA-2018-110863,106.32,24-11-2018
CA-2018-110863,1323.9,24-11-2018
CA-2017-127859,126.624,20-03-2017
US-2018-136427,125.944,23-06-2018
CA-2020-120168,663.92,25-05-2020
CA-2020-120168,120,25-05-2020
CA-2020-120168,3.29,25-05-2020
CA-2020-120168,18.84,25-05-2020
US-2017-131870,60.672,11-09-2017
US-2017-131870,30.816,11-09-2017
CA-2020-114804,52.792,19-10-2020
CA-2020-167227,83.9,05-11-2020
CA-2020-167227,11.76,05-11-2020
CA-2017-129189,4.992,25-07-2017
CA-2017-129189,87.92,25-07-2017
CA-2017-129189,657.93,25-07-2017
CA-2017-129189,1.044,25-07-2017
CA-2018-132465,210.68,15-09-2018
CA-2018-132465,78.8,15-09-2018
CA-2018-132465,19.99,15-09-2018
CA-2018-132465,772.68,15-09-2018
CA-2019-166373,106.08,25-10-2019
CA-2019-158806,23.076,11-01-2019
CA-2019-158806,25.92,11-01-2019
CA-2018-119690,47.952,28-06-2018
CA-2018-119690,0.984,28-06-2018
CA-2018-119690,75.384,28-06-2018
CA-2018-119690,4.608,28-06-2018
CA-2018-153738,37.68,22-09-2018
CA-2020-169012,41.91,14-07-2020
CA-2020-109393,435.999,02-07-2020
CA-2020-121489,388.704,25-08-2020
CA-2020-121489,572.58,25-08-2020
CA-2020-121489,33.18,25-08-2020
US-2020-133081,63.88,15-03-2020
US-2020-133081,26.72,15-03-2020
CA-2020-165008,295.056,17-09-2020
CA-2019-145611,393.25,24-09-2019
CA-2019-113600,2.214,17-12-2019
CA-2020-130834,16.272,06-11-2020
CA-2019-168543,706.86,07-07-2019
CA-2017-144974,5.97,30-09-2017
CA-2017-144974,21.184,30-09-2017
CA-2017-144974,41.376,30-09-2017
CA-2017-109904,17.94,17-07-2017
CA-2020-152205,2.655,05-10-2020
CA-2018-121188,892.35,04-09-2018
CA-2018-121188,307.666,04-09-2018
CA-2018-121188,728.82,04-09-2018
CA-2018-121188,41.36,04-09-2018
CA-2018-121188,43.176,04-09-2018
CA-2018-121188,4.16,04-09-2018
CA-2018-156013,61.4,26-09-2018
CA-2018-156013,24.448,26-09-2018
CA-2019-132997,263.96,09-11-2019
CA-2019-132997,359.97,09-11-2019
CA-2019-132997,12.96,09-11-2019
CA-2019-132997,116.82,09-11-2019
CA-2019-132997,276.784,09-11-2019
US-2018-160563,239.97,24-10-2018
US-2018-160563,16.02,24-10-2018
CA-2020-151750,454.56,05-01-2020
CA-2020-151750,141.42,05-01-2020
CA-2020-151750,310.744,05-01-2020
CA-2020-151750,12.736,05-01-2020
CA-2020-151750,6.47,05-01-2020
CA-2020-151750,13.748,05-01-2020
CA-2020-151750,15.224,05-01-2020
CA-2018-106187,27.42,29-06-2018
CA-2018-106187,165.98,29-06-2018
CA-2018-106187,75,29-06-2018
US-2019-164945,134.272,27-11-2019
CA-2018-150714,146.544,01-11-2018
CA-2018-150714,131.904,01-11-2018
CA-2018-150714,203.88,01-11-2018
CA-2018-150714,14.301,01-11-2018
CA-2018-150714,718.64,01-11-2018
CA-2019-105753,61.1,26-10-2019
CA-2020-120894,28.08,02-05-2020
CA-2019-106621,10.496,01-10-2019
CA-2018-107020,39.92,14-07-2018
US-2018-117492,77.58,09-08-2018
CA-2017-101392,269.36,13-12-2017
CA-2018-127502,5.76,14-12-2018
CA-2020-143658,109.9,13-11-2020
CA-2020-133046,23.88,01-08-2020
CA-2020-133046,26.2,01-08-2020
CA-2020-133046,12.96,01-08-2020
CA-2020-133046,234.95,01-08-2020
CA-2020-122798,118.25,01-01-2021
CA-2020-122798,4.28,01-01-2021
CA-2019-169663,26.85,13-03-2019
CA-2019-169663,3357.6,13-03-2019
CA-2018-149846,8.26,26-05-2018
CA-2018-149846,2973.32,26-05-2018
CA-2018-149846,104.79,26-05-2018
CA-2018-149846,775.728,26-05-2018
CA-2020-159149,89.0664,19-02-2020
CA-2020-159149,175.44,19-02-2020
CA-2020-159149,438.336,19-02-2020
US-2020-167570,215.544,15-12-2020
CA-2020-160122,55.584,23-11-2020
CA-2020-160122,127.386,23-11-2020
CA-2019-130393,248.43,03-12-2019
CA-2019-130393,11.648,03-12-2019
CA-2019-130393,85.246,03-12-2019
CA-2020-144820,20.64,07-10-2020
CA-2020-101014,148.02,04-09-2020
CA-2020-105543,33.29,24-11-2020
US-2020-113201,204.95,05-07-2020
US-2020-106551,526.344,27-07-2020
CA-2019-116722,41.96,16-11-2019
CA-2019-116722,451.152,16-11-2019
CA-2019-116722,31.504,16-11-2019
CA-2017-138128,30.672,15-12-2017
CA-2017-138128,1079.976,15-12-2017
US-2020-150070,161.568,12-09-2020
CA-2018-137064,2.934,13-02-2018
CA-2018-137064,18.528,13-02-2018
CA-2018-137064,670.752,13-02-2018
CA-2020-157350,64.96,01-09-2020
CA-2017-127866,41.94,23-07-2017
CA-2017-127866,11.96,23-07-2017
CA-2017-127866,13.12,23-07-2017
CA-2017-127866,535.41,23-07-2017
CA-2018-131352,72.78,13-10-2018
CA-2018-121776,36.84,21-02-2018
CA-2018-121776,87.71,21-02-2018
CA-2019-118073,562.2925,16-08-2019
CA-2017-103219,56.52,13-11-2017
CA-2019-102561,11.264,22-07-2019
CA-2019-102561,284.08,22-07-2019
CA-2019-102561,18.496,22-07-2019
CA-2019-100993,14.73,10-02-2019
CA-2019-100993,186.54,10-02-2019
CA-2019-100993,557.728,10-02-2019
CA-2019-100993,159.968,10-02-2019
US-2017-112949,471.9,27-06-2017
US-2017-112949,3.52,27-06-2017
US-2020-146822,49.12,14-06-2020
US-2019-131058,20.16,31-12-2019
CA-2017-167997,10.68,29-01-2017
CA-2017-167997,141.96,29-01-2017
CA-2020-140151,32.48,25-03-2020
CA-2020-140151,20.04,25-03-2020
CA-2020-140151,13999.96,25-03-2020
US-2020-143770,238,24-03-2020
US-2020-143770,61.96,24-03-2020
CA-2019-131296,239.372,09-10-2019
CA-2019-103464,595,22-11-2019
CA-2020-136238,16.032,01-01-2021
CA-2019-120803,199.75,13-03-2019
CA-2019-134138,227.96,20-02-2019
CA-2018-120915,293.52,03-10-2018
CA-2018-120915,307.98,03-10-2018
CA-2018-168207,96.96,06-11-2018
CA-2018-168207,117.488,06-11-2018
